Timestamp,Multiplier,URL
2025-12-30T09:53:19.831Z,3.84,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:53:44.173Z,3.05,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:54:00.945Z,1.59,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:54:16.409Z,1.43,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:54:30.589Z,1.28,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:54:48.981Z,1.82,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:55:05.267Z,1.52,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:55:19.110Z,1.25,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:55:32.403Z,1.19,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:56:16.065Z,14.72,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:56:29.434Z,1.15,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:57:08.093Z,10.15,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:57:24.682Z,1.58,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:57:51.525Z,1.47,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:58:04.226Z,1.13,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:58:20.296Z,1.33,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:58:37.873Z,1.86,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:59:13.614Z,3.17,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:59:31.151Z,1.68,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T09:59:47.946Z,1.6,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:00:24.636Z,8.29,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:00:40.783Z,1.5,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:01:03.992Z,2.69,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:31:58.114Z,315.54,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:32:04.200Z,1.14,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:32:30.233Z,3.43,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:32:44.178Z,1.25,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:33:09.065Z,1.25,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:33:15.277Z,5,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:33:35.695Z,2.24,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:33:49.542Z,1.26,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:34:09.142Z,2.01,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:34:22.287Z,1.18,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:34:35.695Z,1.2,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:34:49.658Z,1.25,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:35:03.526Z,1.26,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:35:24.664Z,2.26,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:36:00.909Z,8.04,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:36:21.495Z,2.18,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:37:25.836Z,81.2,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:37:49.026Z,2.72,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:38:04.353Z,1.42,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:38:31.166Z,3.6,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:39:02.797Z,5.48,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:39:16.213Z,1.21,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:39:56.402Z,10.94,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:40:15.691Z,1.99,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:40:51.902Z,7.89,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:41:05.136Z,1.19,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:41:19.765Z,1.33,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:41:47.230Z,3.84,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:41:58.317Z,1.01,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:42:09.987Z,1.04,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:42:46.008Z,7.92,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:43:01.443Z,1.41,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:43:24.255Z,2.62,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:44:12.945Z,22.54,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:44:36.128Z,2.72,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:45:03.563Z,3.84,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:45:19.985Z,1.54,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:45:36.143Z,1.52,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:45:47.995Z,1.04,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:46:06.854Z,1.9,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:46:29.326Z,2.55,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:46:49.968Z,2.19,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:47:05.474Z,1.43,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:47:20.702Z,1.4,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:47:38.478Z,1.72,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:47:52.713Z,1.29,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:48:10.582Z,1.74,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:48:23.038Z,1.1,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:48:48.893Z,3.36,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:49:02.501Z,1.24,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:49:18.826Z,1.52,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:49:58.193Z,10.4,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:50:25.559Z,3.83,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
